utc_timestamp,DE_solar_generation_actual,DE_wind_generation_actual,DE_load_actual_entsoe_transparency,month
2014-12-31 23:00:00+00:00,,,,12
2015-01-01 00:00:00+00:00,,8852.0,41151.0,1
2015-01-01 01:00:00+00:00,,9054.0,40135.0,1
2015-01-01 02:00:00+00:00,,9070.0,39106.0,1
2015-01-01 03:00:00+00:00,,9163.0,38765.0,1
2015-01-01 04:00:00+00:00,,9231.0,38941.0,1
2015-01-01 05:00:00+00:00,,9689.0,39045.0,1
2015-01-01 06:00:00+00:00,,10331.0,40206.0,1
2015-01-01 07:00:00+00:00,71.0,10208.0,41133.0,1
2015-01-01 08:00:00+00:00,773.0,10029.0,42963.0,1
2015-01-01 09:00:00+00:00,2117.0,10550.0,45088.0,1
2015-01-01 10:00:00+00:00,3364.0,11390.0,47013.0,1
2015-01-01 11:00:00+00:00,4198.0,12103.0,48159.0,1
2015-01-01 12:00:00+00:00,3500.0,12505.0,47164.0,1
2015-01-01 13:00:00+00:00,2279.0,11921.0,46752.0,1
2015-01-01 14:00:00+00:00,746.0,11851.0,47403.0,1
2015-01-01 15:00:00+00:00,50.0,13582.0,49440.0,1
2015-01-01 16:00:00+00:00,0.0,15436.0,53410.0,1
2015-01-01 17:00:00+00:00,0.0,16868.0,53672.0,1
2015-01-01 18:00:00+00:00,0.0,18008.0,53012.0,1
2015-01-01 19:00:00+00:00,0.0,19181.0,50313.0,1
2015-01-01 20:00:00+00:00,0.0,20353.0,48730.0,1
2015-01-01 21:00:00+00:00,0.0,21235.0,48624.0,1
2015-01-01 22:00:00+00:00,0.0,22083.0,45668.0,1
2015-01-01 23:00:00+00:00,0.0,22472.0,42424.0,1
2015-01-02 00:00:00+00:00,0.0,23434.0,40577.0,1
2015-01-02 01:00:00+00:00,0.0,24248.0,39707.0,1
2015-01-02 02:00:00+00:00,0.0,25034.0,39504.0,1
2015-01-02 03:00:00+00:00,0.0,25721.0,40391.0,1
2015-01-02 04:00:00+00:00,0.0,26172.0,42382.0,1
2015-01-02 05:00:00+00:00,0.0,26355.0,45679.0,1
2015-01-02 06:00:00+00:00,0.0,26193.0,50418.0,1
2015-01-02 07:00:00+00:00,38.0,26590.0,54131.0,1
2015-01-02 08:00:00+00:00,252.0,25934.0,56505.0,1
2015-01-02 09:00:00+00:00,667.0,25641.0,58447.0,1
2015-01-02 10:00:00+00:00,1262.0,25810.0,59453.0,1
2015-01-02 11:00:00+00:00,1726.0,25642.0,59201.0,1
2015-01-02 12:00:00+00:00,1899.0,25795.0,58564.0,1
2015-01-02 13:00:00+00:00,1352.0,25297.0,57721.0,1
2015-01-02 14:00:00+00:00,516.0,24982.0,57276.0,1
2015-01-02 15:00:00+00:00,45.0,24719.0,58813.0,1
2015-01-02 16:00:00+00:00,0.0,24301.0,61605.0,1
2015-01-02 17:00:00+00:00,0.0,25010.0,61645.0,1
2015-01-02 18:00:00+00:00,0.0,24783.0,59283.0,1
2015-01-02 19:00:00+00:00,0.0,24279.0,55622.0,1
2015-01-02 20:00:00+00:00,0.0,24366.0,53186.0,1
2015-01-02 21:00:00+00:00,0.0,24546.0,50691.0,1
2015-01-02 22:00:00+00:00,0.0,24626.0,45323.0,1
2015-01-02 23:00:00+00:00,0.0,24076.0,40464.0,1
2015-01-03 00:00:00+00:00,0.0,23277.0,38338.0,1
2015-01-03 01:00:00+00:00,0.0,22117.0,36897.0,1
2015-01-03 02:00:00+00:00,0.0,20918.0,36104.0,1
2015-01-03 03:00:00+00:00,0.0,20291.0,36453.0,1
2015-01-03 04:00:00+00:00,0.0,20508.0,36839.0,1
2015-01-03 05:00:00+00:00,0.0,21327.0,38073.0,1
2015-01-03 06:00:00+00:00,0.0,21946.0,40819.0,1
2015-01-03 07:00:00+00:00,74.0,22980.0,44119.0,1
2015-01-03 08:00:00+00:00,608.0,23419.0,47421.0,1
2015-01-03 09:00:00+00:00,1279.0,23097.0,49756.0,1
2015-01-03 10:00:00+00:00,1700.0,23230.0,51917.0,1
2015-01-03 11:00:00+00:00,1618.0,22829.0,52205.0,1
2015-01-03 12:00:00+00:00,1155.0,21174.0,52147.0,1
2015-01-03 13:00:00+00:00,587.0,19464.0,50677.0,1
2015-01-03 14:00:00+00:00,195.0,17468.0,50478.0,1
2015-01-03 15:00:00+00:00,21.0,16038.0,52820.0,1
2015-01-03 16:00:00+00:00,0.0,15378.0,55854.0,1
2015-01-03 17:00:00+00:00,0.0,14449.0,56259.0,1
2015-01-03 18:00:00+00:00,0.0,12946.0,55017.0,1
2015-01-03 19:00:00+00:00,0.0,13871.0,50801.0,1
2015-01-03 20:00:00+00:00,0.0,15216.0,48359.0,1
2015-01-03 21:00:00+00:00,0.0,15811.0,47968.0,1
2015-01-03 22:00:00+00:00,0.0,17337.0,45427.0,1
2015-01-03 23:00:00+00:00,0.0,17864.0,42806.0,1
2015-01-04 00:00:00+00:00,0.0,18736.0,38517.0,1
2015-01-04 01:00:00+00:00,0.0,18898.0,37082.0,1
2015-01-04 02:00:00+00:00,0.0,18966.0,36575.0,1
2015-01-04 03:00:00+00:00,0.0,19098.0,36793.0,1
2015-01-04 04:00:00+00:00,0.0,18750.0,36336.0,1
2015-01-04 05:00:00+00:00,0.0,18627.0,35592.0,1
2015-01-04 06:00:00+00:00,0.0,17995.0,38255.0,1
2015-01-04 07:00:00+00:00,58.0,17961.0,41037.0,1
2015-01-04 08:00:00+00:00,974.0,17248.0,43899.0,1
2015-01-04 09:00:00+00:00,2771.0,16822.0,46915.0,1
2015-01-04 10:00:00+00:00,4151.0,16905.0,50252.0,1
2015-01-04 11:00:00+00:00,4579.0,16848.0,50784.0,1
2015-01-04 12:00:00+00:00,3992.0,16658.0,48824.0,1
2015-01-04 13:00:00+00:00,2421.0,16118.0,47517.0,1
2015-01-04 14:00:00+00:00,952.0,15084.0,47398.0,1
2015-01-04 15:00:00+00:00,84.0,14160.0,49465.0,1
2015-01-04 16:00:00+00:00,0.0,13715.0,53400.0,1
2015-01-04 17:00:00+00:00,0.0,13750.0,54108.0,1
2015-01-04 18:00:00+00:00,0.0,14251.0,52621.0,1
2015-01-04 19:00:00+00:00,0.0,14132.0,50243.0,1
2015-01-04 20:00:00+00:00,0.0,13069.0,48877.0,1
2015-01-04 21:00:00+00:00,0.0,12458.0,48808.0,1
2015-01-04 22:00:00+00:00,0.0,12453.0,46024.0,1
2015-01-04 23:00:00+00:00,0.0,12321.0,42658.0,1
2015-01-05 00:00:00+00:00,0.0,12279.0,40699.0,1
2015-01-05 01:00:00+00:00,0.0,12660.0,39447.0,1
2015-01-05 02:00:00+00:00,0.0,12763.0,39513.0,1
2015-01-05 03:00:00+00:00,0.0,13547.0,40440.0,1
2015-01-05 04:00:00+00:00,0.0,14853.0,43931.0,1
2015-01-05 05:00:00+00:00,0.0,15410.0,50074.0,1
2015-01-05 06:00:00+00:00,0.0,15314.0,56244.0,1
2015-01-05 07:00:00+00:00,93.0,15190.0,59860.0,1
2015-01-05 08:00:00+00:00,1057.0,14611.0,61179.0,1
2015-01-05 09:00:00+00:00,2986.0,13642.0,62104.0,1
2015-01-05 10:00:00+00:00,4770.0,12310.0,63018.0,1
2015-01-05 11:00:00+00:00,5870.0,11118.0,62952.0,1
2015-01-05 12:00:00+00:00,5666.0,9794.0,62108.0,1
2015-01-05 13:00:00+00:00,4095.0,7868.0,61182.0,1
2015-01-05 14:00:00+00:00,1788.0,6205.0,60450.0,1
2015-01-05 15:00:00+00:00,197.0,5077.0,61342.0,1
2015-01-05 16:00:00+00:00,0.0,4507.0,65130.0,1
2015-01-05 17:00:00+00:00,0.0,4236.0,64886.0,1
2015-01-05 18:00:00+00:00,0.0,3924.0,63242.0,1
2015-01-05 19:00:00+00:00,0.0,3186.0,59162.0,1
2015-01-05 20:00:00+00:00,0.0,2637.0,56346.0,1
2015-01-05 21:00:00+00:00,0.0,2108.0,54730.0,1
2015-01-05 22:00:00+00:00,0.0,1810.0,50564.0,1
2015-01-05 23:00:00+00:00,0.0,1491.0,47317.0,1
2015-01-06 00:00:00+00:00,0.0,1171.0,45011.0,1
2015-01-06 01:00:00+00:00,0.0,907.0,44015.0,1
2015-01-06 02:00:00+00:00,0.0,840.0,44049.0,1
2015-01-06 03:00:00+00:00,0.0,916.0,44730.0,1
2015-01-06 04:00:00+00:00,0.0,1102.0,46416.0,1
2015-01-06 05:00:00+00:00,0.0,1433.0,50597.0,1
2015-01-06 06:00:00+00:00,0.0,1793.0,55697.0,1
2015-01-06 07:00:00+00:00,183.0,2181.0,57954.0,1
2015-01-06 08:00:00+00:00,2055.0,2622.0,59295.0,1
2015-01-06 09:00:00+00:00,4694.0,3065.0,60723.0,1
2015-01-06 10:00:00+00:00,6658.0,3437.0,61744.0,1
2015-01-06 11:00:00+00:00,7272.0,3409.0,61628.0,1
2015-01-06 12:00:00+00:00,6351.0,3773.0,60697.0,1
2015-01-06 13:00:00+00:00,3958.0,4349.0,59259.0,1
2015-01-06 14:00:00+00:00,1554.0,5189.0,58836.0,1
2015-01-06 15:00:00+00:00,163.0,6674.0,60089.0,1
2015-01-06 16:00:00+00:00,0.0,8121.0,63969.0,1
2015-01-06 17:00:00+00:00,0.0,9376.0,64219.0,1
2015-01-06 18:00:00+00:00,0.0,9575.0,63346.0,1
2015-01-06 19:00:00+00:00,0.0,9714.0,59695.0,1
2015-01-06 20:00:00+00:00,0.0,9263.0,57114.0,1
2015-01-06 21:00:00+00:00,0.0,9666.0,54886.0,1
2015-01-06 22:00:00+00:00,0.0,9524.0,50639.0,1
2015-01-06 23:00:00+00:00,0.0,9127.0,47308.0,1
2015-01-07 00:00:00+00:00,0.0,8514.0,45125.0,1
2015-01-07 01:00:00+00:00,0.0,8188.0,44217.0,1
2015-01-07 02:00:00+00:00,0.0,8711.0,44368.0,1
2015-01-07 03:00:00+00:00,0.0,8753.0,45298.0,1
2015-01-07 04:00:00+00:00,0.0,8452.0,48598.0,1
2015-01-07 05:00:00+00:00,0.0,8458.0,56626.0,1
2015-01-07 06:00:00+00:00,0.0,8066.0,63293.0,1
2015-01-07 07:00:00+00:00,50.0,7725.0,65964.0,1
2015-01-07 08:00:00+00:00,609.0,7299.0,66400.0,1
2015-01-07 09:00:00+00:00,1812.0,7114.0,67746.0,1
2015-01-07 10:00:00+00:00,3060.0,7229.0,68507.0,1
2015-01-07 11:00:00+00:00,3777.0,7460.0,68100.0,1
2015-01-07 12:00:00+00:00,3715.0,7775.0,67248.0,1
2015-01-07 13:00:00+00:00,2800.0,7330.0,66044.0,1
2015-01-07 14:00:00+00:00,1157.0,7095.0,65496.0,1
2015-01-07 15:00:00+00:00,134.0,7546.0,66191.0,1
2015-01-07 16:00:00+00:00,0.0,8698.0,69647.0,1
2015-01-07 17:00:00+00:00,0.0,10209.0,69425.0,1
2015-01-07 18:00:00+00:00,0.0,11382.0,67467.0,1
2015-01-07 19:00:00+00:00,0.0,12803.0,63605.0,1
2015-01-07 20:00:00+00:00,0.0,14009.0,60469.0,1
2015-01-07 21:00:00+00:00,0.0,14561.0,58348.0,1
2015-01-07 22:00:00+00:00,0.0,14790.0,54070.0,1
2015-01-07 23:00:00+00:00,0.0,15037.0,50460.0,1
2015-01-08 00:00:00+00:00,0.0,15807.0,48041.0,1
2015-01-08 01:00:00+00:00,0.0,16449.0,47074.0,1
2015-01-08 02:00:00+00:00,0.0,16695.0,47228.0,1
2015-01-08 03:00:00+00:00,0.0,16787.0,48253.0,1
2015-01-08 04:00:00+00:00,0.0,16751.0,51155.0,1
2015-01-08 05:00:00+00:00,0.0,17496.0,58605.0,1
2015-01-08 06:00:00+00:00,0.0,18076.0,65447.0,1
2015-01-08 07:00:00+00:00,57.0,18039.0,68569.0,1
2015-01-08 08:00:00+00:00,446.0,18177.0,68599.0,1
2015-01-08 09:00:00+00:00,1083.0,18094.0,69484.0,1
2015-01-08 10:00:00+00:00,1738.0,17924.0,70635.0,1
2015-01-08 11:00:00+00:00,2062.0,17249.0,69962.0,1
2015-01-08 12:00:00+00:00,1702.0,16601.0,69062.0,1
2015-01-08 13:00:00+00:00,1039.0,16519.0,67835.0,1
2015-01-08 14:00:00+00:00,414.0,15881.0,67765.0,1
2015-01-08 15:00:00+00:00,58.0,16707.0,68183.0,1
2015-01-08 16:00:00+00:00,0.0,16975.0,70139.0,1
2015-01-08 17:00:00+00:00,0.0,18201.0,69246.0,1
2015-01-08 18:00:00+00:00,0.0,19836.0,67516.0,1
2015-01-08 19:00:00+00:00,0.0,21336.0,62992.0,1
2015-01-08 20:00:00+00:00,0.0,22571.0,59524.0,1
2015-01-08 21:00:00+00:00,0.0,22747.0,57518.0,1
2015-01-08 22:00:00+00:00,0.0,22911.0,53026.0,1
2015-01-08 23:00:00+00:00,0.0,22489.0,48517.0,1
2015-01-09 00:00:00+00:00,0.0,22208.0,46472.0,1
2015-01-09 01:00:00+00:00,0.0,22583.0,45546.0,1
2015-01-09 02:00:00+00:00,0.0,23691.0,45568.0,1
2015-01-09 03:00:00+00:00,0.0,25057.0,46950.0,1
2015-01-09 04:00:00+00:00,0.0,26415.0,50426.0,1
2015-01-09 05:00:00+00:00,0.0,27400.0,58351.0,1
2015-01-09 06:00:00+00:00,0.0,28102.0,65555.0,1
2015-01-09 07:00:00+00:00,54.0,28930.0,69326.0,1
2015-01-09 08:00:00+00:00,421.0,29704.0,69495.0,1
2015-01-09 09:00:00+00:00,974.0,29755.0,70357.0,1
2015-01-09 10:00:00+00:00,1398.0,29097.0,70829.0,1
2015-01-09 11:00:00+00:00,1473.0,29389.0,69565.0,1
2015-01-09 12:00:00+00:00,1235.0,29671.0,68267.0,1
2015-01-09 13:00:00+00:00,870.0,29948.0,66887.0,1
2015-01-09 14:00:00+00:00,351.0,30155.0,66518.0,1
2015-01-09 15:00:00+00:00,46.0,30151.0,67566.0,1
2015-01-09 16:00:00+00:00,0.0,29928.0,70120.0,1
2015-01-09 17:00:00+00:00,0.0,28857.0,69465.0,1
2015-01-09 18:00:00+00:00,0.0,27610.0,66230.0,1
2015-01-09 19:00:00+00:00,0.0,26129.0,61923.0,1
2015-01-09 20:00:00+00:00,0.0,23946.0,58868.0,1
2015-01-09 21:00:00+00:00,0.0,21901.0,55441.0,1
2015-01-09 22:00:00+00:00,0.0,21036.0,51740.0,1
2015-01-09 23:00:00+00:00,0.0,20066.0,47944.0,1
2015-01-10 00:00:00+00:00,0.0,20244.0,45889.0,1
2015-01-10 01:00:00+00:00,0.0,20546.0,44455.0,1
2015-01-10 02:00:00+00:00,0.0,21921.0,43933.0,1
2015-01-10 03:00:00+00:00,0.0,23217.0,43836.0,1
2015-01-10 04:00:00+00:00,0.0,24259.0,43841.0,1
2015-01-10 05:00:00+00:00,0.0,26163.0,44671.0,1
2015-01-10 06:00:00+00:00,0.0,27333.0,48011.0,1
2015-01-10 07:00:00+00:00,54.0,28275.0,52333.0,1
2015-01-10 08:00:00+00:00,549.0,28573.0,55587.0,1
2015-01-10 09:00:00+00:00,2017.0,28972.0,57068.0,1
2015-01-10 10:00:00+00:00,4231.0,29416.0,58679.0,1
2015-01-10 11:00:00+00:00,5278.0,29437.0,59031.0,1
2015-01-10 12:00:00+00:00,4540.0,29058.0,57469.0,1
2015-01-10 13:00:00+00:00,2758.0,28893.0,55753.0,1
2015-01-10 14:00:00+00:00,961.0,28518.0,54425.0,1
2015-01-10 15:00:00+00:00,85.0,28528.0,55698.0,1
2015-01-10 16:00:00+00:00,0.0,28306.0,59546.0,1
2015-01-10 17:00:00+00:00,0.0,27903.0,59665.0,1
2015-01-10 18:00:00+00:00,0.0,27538.0,57456.0,1
2015-01-10 19:00:00+00:00,0.0,26991.0,53439.0,1
2015-01-10 20:00:00+00:00,0.0,26413.0,51071.0,1
2015-01-10 21:00:00+00:00,0.0,25282.0,50351.0,1
2015-01-10 22:00:00+00:00,0.0,24714.0,47188.0,1
2015-01-10 23:00:00+00:00,0.0,24177.0,43422.0,1
2015-01-11 00:00:00+00:00,0.0,23990.0,41048.0,1
2015-01-11 01:00:00+00:00,0.0,23304.0,39718.0,1
2015-01-11 02:00:00+00:00,0.0,23096.0,39187.0,1
2015-01-11 03:00:00+00:00,0.0,23358.0,39643.0,1
2015-01-11 04:00:00+00:00,0.0,23626.0,39494.0,1
2015-01-11 05:00:00+00:00,0.0,24642.0,38786.0,1
2015-01-11 06:00:00+00:00,0.0,25338.0,40821.0,1
2015-01-11 07:00:00+00:00,124.0,26313.0,44081.0,1
2015-01-11 08:00:00+00:00,1074.0,26486.0,47653.0,1
2015-01-11 09:00:00+00:00,2469.0,27234.0,51246.0,1
2015-01-11 10:00:00+00:00,3410.0,27728.0,54420.0,1
2015-01-11 11:00:00+00:00,4121.0,28164.0,54436.0,1
2015-01-11 12:00:00+00:00,3981.0,28334.0,52716.0,1
2015-01-11 13:00:00+00:00,3024.0,28516.0,51569.0,1
2015-01-11 14:00:00+00:00,1424.0,28205.0,51194.0,1
2015-01-11 15:00:00+00:00,180.0,27910.0,52466.0,1
2015-01-11 16:00:00+00:00,4.0,28319.0,57143.0,1
2015-01-11 17:00:00+00:00,0.0,28254.0,58328.0,1
2015-01-11 18:00:00+00:00,0.0,28342.0,56551.0,1
2015-01-11 19:00:00+00:00,0.0,27719.0,53601.0,1
2015-01-11 20:00:00+00:00,0.0,26743.0,51979.0,1
2015-01-11 21:00:00+00:00,0.0,25379.0,52143.0,1
2015-01-11 22:00:00+00:00,0.0,24797.0,48829.0,1
2015-01-11 23:00:00+00:00,0.0,24581.0,45904.0,1
2015-01-12 00:00:00+00:00,0.0,24303.0,44192.0,1
2015-01-12 01:00:00+00:00,0.0,23316.0,43720.0,1
2015-01-12 02:00:00+00:00,0.0,22426.0,44011.0,1
2015-01-12 03:00:00+00:00,0.0,22173.0,45401.0,1
2015-01-12 04:00:00+00:00,0.0,22966.0,49613.0,1
2015-01-12 05:00:00+00:00,0.0,24759.0,58225.0,1
2015-01-12 06:00:00+00:00,0.0,25598.0,66110.0,1
2015-01-12 07:00:00+00:00,82.0,26158.0,69474.0,1
2015-01-12 08:00:00+00:00,556.0,26580.0,69448.0,1
2015-01-12 09:00:00+00:00,1418.0,27864.0,70736.0,1
2015-01-12 10:00:00+00:00,2113.0,28664.0,72115.0,1
2015-01-12 11:00:00+00:00,2350.0,28914.0,72023.0,1
2015-01-12 12:00:00+00:00,2238.0,29011.0,71376.0,1
2015-01-12 13:00:00+00:00,1486.0,28920.0,70197.0,1
2015-01-12 14:00:00+00:00,640.0,28964.0,69066.0,1
2015-01-12 15:00:00+00:00,140.0,28393.0,69524.0,1
2015-01-12 16:00:00+00:00,2.0,27912.0,71371.0,1
2015-01-12 17:00:00+00:00,0.0,27768.0,71236.0,1
2015-01-12 18:00:00+00:00,0.0,28101.0,69205.0,1
2015-01-12 19:00:00+00:00,0.0,28060.0,64685.0,1
2015-01-12 20:00:00+00:00,0.0,27659.0,61344.0,1
2015-01-12 21:00:00+00:00,0.0,26143.0,58672.0,1
2015-01-12 22:00:00+00:00,0.0,24408.0,54030.0,1
2015-01-12 23:00:00+00:00,0.0,22772.0,50153.0,1
2015-01-13 00:00:00+00:00,0.0,21349.0,48218.0,1
2015-01-13 01:00:00+00:00,0.0,20290.0,47184.0,1
2015-01-13 02:00:00+00:00,0.0,20158.0,47064.0,1
2015-01-13 03:00:00+00:00,0.0,20926.0,48760.0,1
2015-01-13 04:00:00+00:00,0.0,21995.0,51849.0,1
2015-01-13 05:00:00+00:00,0.0,23468.0,59116.0,1
2015-01-13 06:00:00+00:00,0.0,24427.0,66543.0,1
2015-01-13 07:00:00+00:00,515.0,25374.0,68723.0,1
2015-01-13 08:00:00+00:00,3431.0,25191.0,68327.0,1
2015-01-13 09:00:00+00:00,6927.0,25284.0,68374.0,1
2015-01-13 10:00:00+00:00,9543.0,25051.0,68865.0,1
2015-01-13 11:00:00+00:00,10623.0,24225.0,68469.0,1
2015-01-13 12:00:00+00:00,9433.0,22924.0,67876.0,1
2015-01-13 13:00:00+00:00,6589.0,22135.0,65875.0,1
2015-01-13 14:00:00+00:00,2899.0,21597.0,65983.0,1
2015-01-13 15:00:00+00:00,320.0,20710.0,66634.0,1
2015-01-13 16:00:00+00:00,3.0,19791.0,70119.0,1
2015-01-13 17:00:00+00:00,0.0,19299.0,69850.0,1
2015-01-13 18:00:00+00:00,0.0,18779.0,67174.0,1
2015-01-13 19:00:00+00:00,0.0,17763.0,62622.0,1
2015-01-13 20:00:00+00:00,0.0,18305.0,59175.0,1
2015-01-13 21:00:00+00:00,0.0,18439.0,56499.0,1
2015-01-13 22:00:00+00:00,0.0,17690.0,51949.0,1
2015-01-13 23:00:00+00:00,0.0,16563.0,47556.0,1
2015-01-14 00:00:00+00:00,0.0,15740.0,45320.0,1
2015-01-14 01:00:00+00:00,0.0,14702.0,44513.0,1
2015-01-14 02:00:00+00:00,0.0,14770.0,45026.0,1
2015-01-14 03:00:00+00:00,0.0,15447.0,46695.0,1
2015-01-14 04:00:00+00:00,0.0,16940.0,50345.0,1
2015-01-14 05:00:00+00:00,0.0,18838.0,58474.0,1
2015-01-14 06:00:00+00:00,0.0,21319.0,65984.0,1
2015-01-14 07:00:00+00:00,165.0,22069.0,68576.0,1
2015-01-14 08:00:00+00:00,1341.0,21945.0,67873.0,1
2015-01-14 09:00:00+00:00,3027.0,21384.0,68878.0,1
2015-01-14 10:00:00+00:00,3712.0,21012.0,69582.0,1
2015-01-14 11:00:00+00:00,3482.0,20699.0,68658.0,1
2015-01-14 12:00:00+00:00,3150.0,19065.0,68577.0,1
2015-01-14 13:00:00+00:00,2195.0,16710.0,67760.0,1
2015-01-14 14:00:00+00:00,895.0,14665.0,67144.0,1
2015-01-14 15:00:00+00:00,136.0,14449.0,67198.0,1
2015-01-14 16:00:00+00:00,3.0,14363.0,70156.0,1
2015-01-14 17:00:00+00:00,0.0,14342.0,69595.0,1
2015-01-14 18:00:00+00:00,0.0,14373.0,67587.0,1
2015-01-14 19:00:00+00:00,0.0,14883.0,63598.0,1
2015-01-14 20:00:00+00:00,0.0,15073.0,60156.0,1
2015-01-14 21:00:00+00:00,0.0,15000.0,57358.0,1
2015-01-14 22:00:00+00:00,0.0,14667.0,53648.0,1
2015-01-14 23:00:00+00:00,0.0,14527.0,50014.0,1
2015-01-15 00:00:00+00:00,0.0,14660.0,48098.0,1
2015-01-15 01:00:00+00:00,0.0,15388.0,47108.0,1
2015-01-15 02:00:00+00:00,0.0,16880.0,47519.0,1
2015-01-15 03:00:00+00:00,0.0,18635.0,48517.0,1
2015-01-15 04:00:00+00:00,0.0,20539.0,51717.0,1
2015-01-15 05:00:00+00:00,0.0,22670.0,59216.0,1
2015-01-15 06:00:00+00:00,0.0,23729.0,65894.0,1
2015-01-15 07:00:00+00:00,156.0,24792.0,68785.0,1
2015-01-15 08:00:00+00:00,965.0,25156.0,68630.0,1
2015-01-15 09:00:00+00:00,2365.0,25604.0,69475.0,1
2015-01-15 10:00:00+00:00,3469.0,25904.0,70517.0,1
2015-01-15 11:00:00+00:00,3589.0,26189.0,69712.0,1
2015-01-15 12:00:00+00:00,3194.0,25360.0,69201.0,1
2015-01-15 13:00:00+00:00,2231.0,24938.0,68197.0,1
2015-01-15 14:00:00+00:00,1010.0,24876.0,67579.0,1
2015-01-15 15:00:00+00:00,171.0,24851.0,67480.0,1
2015-01-15 16:00:00+00:00,5.0,24740.0,70186.0,1
2015-01-15 17:00:00+00:00,0.0,25439.0,69592.0,1
2015-01-15 18:00:00+00:00,0.0,26233.0,67819.0,1
2015-01-15 19:00:00+00:00,0.0,25816.0,63806.0,1
2015-01-15 20:00:00+00:00,0.0,25149.0,60304.0,1
2015-01-15 21:00:00+00:00,0.0,23866.0,57580.0,1
2015-01-15 22:00:00+00:00,0.0,23076.0,53037.0,1
2015-01-15 23:00:00+00:00,0.0,21981.0,49276.0,1
2015-01-16 00:00:00+00:00,0.0,21120.0,46279.0,1
2015-01-16 01:00:00+00:00,0.0,21067.0,44534.0,1
2015-01-16 02:00:00+00:00,0.0,20426.0,45939.0,1
2015-01-16 03:00:00+00:00,0.0,19524.0,47898.0,1
2015-01-16 04:00:00+00:00,0.0,18648.0,51456.0,1
2015-01-16 05:00:00+00:00,0.0,17529.0,59074.0,1
2015-01-16 06:00:00+00:00,0.0,16527.0,66271.0,1
2015-01-16 07:00:00+00:00,292.0,15430.0,68400.0,1
2015-01-16 08:00:00+00:00,1737.0,13551.0,68027.0,1
2015-01-16 09:00:00+00:00,3489.0,12074.0,68375.0,1
2015-01-16 10:00:00+00:00,4690.0,10710.0,68696.0,1
2015-01-16 11:00:00+00:00,4721.0,8943.0,67681.0,1
2015-01-16 12:00:00+00:00,3852.0,7502.0,66189.0,1
2015-01-16 13:00:00+00:00,2642.0,5676.0,64631.0,1
2015-01-16 14:00:00+00:00,1215.0,4293.0,63772.0,1
2015-01-16 15:00:00+00:00,176.0,3698.0,64204.0,1
2015-01-16 16:00:00+00:00,4.0,4124.0,67360.0,1
2015-01-16 17:00:00+00:00,0.0,4319.0,66923.0,1
2015-01-16 18:00:00+00:00,0.0,4382.0,64680.0,1
2015-01-16 19:00:00+00:00,0.0,4206.0,60464.0,1
2015-01-16 20:00:00+00:00,0.0,4166.0,57066.0,1
2015-01-16 21:00:00+00:00,0.0,3891.0,54807.0,1
2015-01-16 22:00:00+00:00,0.0,3667.0,50985.0,1
2015-01-16 23:00:00+00:00,0.0,3850.0,47703.0,1
2015-01-17 00:00:00+00:00,0.0,4134.0,45369.0,1
2015-01-17 01:00:00+00:00,0.0,4536.0,44383.0,1
2015-01-17 02:00:00+00:00,0.0,4863.0,44029.0,1
2015-01-17 03:00:00+00:00,0.0,5187.0,44168.0,1
2015-01-17 04:00:00+00:00,0.0,5365.0,43903.0,1
2015-01-17 05:00:00+00:00,0.0,5589.0,44481.0,1
2015-01-17 06:00:00+00:00,0.0,5764.0,48133.0,1
2015-01-17 07:00:00+00:00,91.0,6303.0,52095.0,1
2015-01-17 08:00:00+00:00,917.0,6179.0,55104.0,1
2015-01-17 09:00:00+00:00,2494.0,5621.0,56978.0,1
2015-01-17 10:00:00+00:00,4013.0,5094.0,57872.0,1
2015-01-17 11:00:00+00:00,4695.0,5023.0,57031.0,1
2015-01-17 12:00:00+00:00,4342.0,5365.0,54885.0,1
2015-01-17 13:00:00+00:00,3117.0,5294.0,53290.0,1
2015-01-17 14:00:00+00:00,1478.0,4416.0,52707.0,1
2015-01-17 15:00:00+00:00,253.0,4227.0,53655.0,1
2015-01-17 16:00:00+00:00,5.0,5131.0,57914.0,1
2015-01-17 17:00:00+00:00,0.0,6379.0,58820.0,1
2015-01-17 18:00:00+00:00,0.0,6909.0,57041.0,1
2015-01-17 19:00:00+00:00,0.0,6897.0,53145.0,1
2015-01-17 20:00:00+00:00,0.0,7364.0,50831.0,1
2015-01-17 21:00:00+00:00,0.0,7493.0,50069.0,1
2015-01-17 22:00:00+00:00,0.0,7268.0,47150.0,1
2015-01-17 23:00:00+00:00,0.0,7316.0,44157.0,1
2015-01-18 00:00:00+00:00,0.0,7422.0,42468.0,1
2015-01-18 01:00:00+00:00,0.0,7365.0,41213.0,1
2015-01-18 02:00:00+00:00,0.0,7700.0,40643.0,1
2015-01-18 03:00:00+00:00,0.0,7837.0,40563.0,1
2015-01-18 04:00:00+00:00,0.0,7747.0,40032.0,1
2015-01-18 05:00:00+00:00,0.0,7589.0,39157.0,1
2015-01-18 06:00:00+00:00,0.0,7844.0,40896.0,1
2015-01-18 07:00:00+00:00,249.0,7291.0,43967.0,1
2015-01-18 08:00:00+00:00,1890.0,6644.0,47041.0,1
2015-01-18 09:00:00+00:00,4117.0,5865.0,49625.0,1
2015-01-18 10:00:00+00:00,5860.0,5230.0,52113.0,1
